capital,"100,000",,,,,,,,
,,,,,,,,,
date,Close,220 SMA,230 SMA,Signal ,Entry/Exit point,Position,Cash,,Buy&Hold
8/31/2018,278.9969,259.1751023,258.4023404,1,0,503.8382832,0,,526.7141517
9/4/2018,278.5164,259.3390355,258.5696987,1,0,503.8382832,0,,526.7141517
9/5/2018,277.7668,259.4992595,258.7276148,1,0,503.8382832,0,,526.7141517
9/6/2018,276.9307,259.6499945,258.8830909,1,0,503.8382832,0,,526.7141517
9/7/2018,276.3925,259.8025927,259.0379583,1,0,503.8382832,0,,526.7141517
9/10/2018,276.873,259.9554359,259.192153,1,0,503.8382832,0,,526.7141517
9/11/2018,277.786,260.1179023,259.3486683,1,0,503.8382832,0,,526.7141517
9/12/2018,277.8533,260.2792523,259.5070426,1,0,503.8382832,0,,526.7141517
9/13/2018,279.4966,260.4390645,259.6712839,1,0,503.8382832,0,,526.7141517
9/14/2018,279.5447,260.6032327,259.834333,1,0,503.8382832,0,,526.7141517
9/17/2018,278.0647,260.75895,259.9902052,1,0,503.8382832,0,,526.7141517
9/18/2018,279.5735,260.92006,260.151607,1,0,503.8382832,0,,526.7141517
9/19/2018,279.8714,261.0820932,260.3140152,1,0,503.8382832,0,,526.7141517
9/20/2018,282.1394,261.2507291,260.480843,1,0,503.8382832,0,,526.7141517
9/21/2018,281.8825,261.4164736,260.6506761,1,0,503.8382832,0,,526.7141517
9/24/2018,280.946,261.5787368,260.8145826,1,0,503.8382832,0,,526.7141517
9/25/2018,280.6854,261.7379195,260.9825913,1,0,503.8382832,0,,526.7141517
9/26/2018,279.8455,261.8973355,261.1455878,1,0,503.8382832,0,,526.7141517
9/27/2018,280.6275,262.0606505,261.3033687,1,0,503.8382832,0,,526.7141517
9/28/2018,280.6564,262.2230627,261.4652326,1,0,503.8382832,0,,526.7141517
10/1/2018,281.6315,262.3924932,261.6296874,1,0,503.8382832,0,,526.7141517
10/2/2018,281.4674,262.5667368,261.792027,1,0,503.8382832,0,,526.7141517
10/3/2018,281.6218,262.7322873,261.9546257,1,0,503.8382832,0,,526.7141517
10/4/2018,279.4207,262.8911082,262.1041091,1,0,503.8382832,0,,526.7141517
10/5/2018,277.8568,263.0409241,262.2451443,1,0,503.8382832,0,,526.7141517
10/8/2018,277.8568,263.1834568,262.3869213,1,0,503.8382832,0,,526.7141517
10/9/2018,277.4514,263.3251382,262.5251222,1,0,503.8382832,0,,526.7141517
10/10/2018,268.6664,263.4243018,262.6290022,1,0,503.8382832,0,,526.7141517
10/11/2018,262.7486,263.4971268,262.7074822,1,0,503.8382832,0,,526.7141517
10/12/2018,266.3977,263.5751614,262.8008387,1,0,503.8382832,0,,526.7141517
10/15/2018,264.9014,263.6470841,262.890163,1,0,503.8382832,0,,526.7141517
10/16/2018,270.6937,263.7354232,263.0099887,1,0,503.8382832,0,,526.7141517
10/17/2018,270.7419,263.8263518,263.1210374,1,0,503.8382832,0,,526.7141517
10/18/2018,266.8321,263.9008877,263.21822,1,0,503.8382832,0,,526.7141517
10/19/2018,266.6873,263.9788595,263.3129591,1,0,503.8382832,0,,526.7141517
10/22/2018,265.4902,264.0511745,263.395527,1,0,503.8382832,0,,526.7141517
10/23/2018,264.1387,264.1137691,263.473167,1,0,503.8382832,0,,526.7141517
10/24/2018,256.1357,264.1337809,263.5135378,1,0,503.8382832,0,,526.7141517
10/25/2018,260.7309,264.1712323,263.5744239,1,0,503.8382832,0,,526.7141517
10/26/2018,256.1453,264.1858141,263.60449,1,0,503.8382832,0,,526.7141517
10/29/2018,254.7262,264.194075,263.6290457,1,0,503.8382832,0,,526.7141517
10/30/2018,258.5009,264.2241909,263.6605317,1,0,503.8382832,0,,526.7141517
10/31/2018,261.2619,264.25737,263.7062896,1,0,503.8382832,0,,526.7141517
11/1/2018,264.0422,264.2958668,263.7654548,1,0,503.8382832,0,,526.7141517
11/2/2018,262.4783,264.3317164,263.8217365,1,0,503.8382832,0,,526.7141517
11/5/2018,263.9263,264.3747541,263.8841078,1,0,503.8382832,0,,526.7141517
11/6/2018,265.5964,264.4230009,263.9503187,1,0,503.8382832,0,,526.7141517
11/7/2018,271.2826,264.4973973,264.0353165,1,0,503.8382832,0,,526.7141517
11/8/2018,270.7902,264.5709414,264.1148757,1,0,503.8382832,0,,526.7141517
11/9/2018,268.1451,264.6318995,264.1809965,1,0,503.8382832,0,,526.7141517
11/12/2018,263.1347,264.6677009,264.225457,1,0,503.8382832,0,,526.7141517
11/13/2018,262.6424,264.7056391,264.27227,1,0,503.8382832,0,,526.7141517
11/14/2018,260.8468,264.7271423,264.3022017,1,0,503.8382832,0,,526.7141517
11/15/2018,263.5691,264.7536564,264.3369678,1,0,503.8382832,0,,526.7141517
11/16/2018,264.2546,264.7783482,264.3789817,1,0,503.8382832,0,,526.7141517
11/19/2018,259.7848,264.7748832,264.4021417,1,0,503.8382832,0,,526.7141517
11/20/2018,254.9772,264.7473995,264.4021204,1,0,503.8382832,0,,526.7141517
11/21/2018,255.8461,264.72118,264.406167,1,0,503.8382832,0,,526.7141517
11/23/2018,254.1373,264.6890123,264.4041096,1,0,503.8382832,0,,526.7141517
11/26/2018,258.2402,264.6668314,264.4193526,1,0,503.8382832,0,,526.7141517
11/27/2018,259.1091,264.6408032,264.4360948,1,0,503.8382832,0,,526.7141517
11/28/2018,265.0751,264.6460082,264.4829604,1,0,503.8382832,0,,526.7141517
11/29/2018,264.4959,264.6371455,264.5193943,1,0,503.8382832,0,,526.7141517
11/30/2018,266.1081,264.6376468,264.5557948,1,0,503.8382832,0,,526.7141517
12/3/2018,269.6317,264.6486632,264.6027917,1,0,503.8382832,0,,526.7141517
12/4/2018,260.895,264.6100918,264.6043043,1,0,503.8382832,0,,526.7141517
12/6/2018,260.4992,264.5671223,264.6020243,0,-1,0,131249.4697,,526.7141517
12/7/2018,254.4463,264.4971164,264.5708587,0,0,0,131249.4697,,526.7141517
12/10/2018,254.9289,264.4287841,264.5435313,0,0,0,131249.4697,,526.7141517
12/11/2018,254.9869,264.3465082,264.50817,0,0,0,131249.4697,,526.7141517
12/12/2018,256.2708,264.2782982,264.470933,0,0,0,131249.4697,,526.7141517
12/13/2018,256.1839,264.2223409,264.4372543,0,0,0,131249.4697,,526.7141517
12/14/2018,251.4536,264.1442759,264.3720713,0,0,0,131249.4697,,526.7141517
12/17/2018,246.5205,264.0451736,264.2873874,0,0,0,131249.4697,,526.7141517
12/18/2018,246.2501,263.9713941,264.1962657,0,0,0,131249.4697,,526.7141517
12/19/2018,242.5624,263.9307509,264.0796643,0,0,0,131249.4697,,526.7141517
12/20/2018,238.614,263.8496368,263.94341,0,0,0,131249.4697,,526.7141517
12/21/2018,233.7536,263.7527536,263.7864796,0,0,0,131249.4697,,526.7141517
12/24/2018,227.5772,263.6712836,263.6021978,1,1,576.7250397,0,,526.7141517
12/26/2018,239.0755,263.6253159,263.4543191,1,0,576.7250397,0,,526.7141517
12/27/2018,240.9109,263.5710582,263.3222926,1,0,576.7250397,0,,526.7141517
12/28/2018,240.6002,263.5125295,263.201013,1,0,576.7250397,0,,526.7141517
12/31/2018,242.7076,263.44803,263.0883161,1,0,576.7250397,0,,526.7141517
1/2/2019,242.9601,263.3697782,262.9780426,1,0,576.7250397,0,,526.7141517
1/3/2019,237.1623,263.2648264,262.8679587,1,0,576.7250397,0,,526.7141517
1/4/2019,245.1063,263.2033905,262.840143,1,0,576.7250397,0,,526.7141517
1/7/2019,247.0388,263.1565859,262.7991852,1,0,576.7250397,0,,526.7141517
1/8/2019,249.3599,263.1188159,262.7743678,1,0,576.7250397,0,,526.7141517
1/9/2019,250.5252,263.0676741,262.7962139,1,0,576.7250397,0,,526.7141517
1/10/2019,251.409,263.0067323,262.8058687,1,0,576.7250397,0,,526.7141517
1/11/2019,251.5061,262.9612618,262.8000361,1,0,576.7250397,0,,526.7141517
1/14/2019,249.9717,262.9208582,262.7847978,1,0,576.7250397,0,,526.7141517
1/15/2019,252.8366,262.9105864,262.7671417,1,0,576.7250397,0,,526.7141517
1/16/2019,253.4484,262.8971177,262.7378935,1,0,576.7250397,0,,526.7141517
1/17/2019,255.3712,262.8789182,262.7166739,1,0,576.7250397,0,,526.7141517
1/18/2019,258.7702,262.87318,262.7173174,1,0,576.7250397,0,,526.7141517
1/22/2019,255.2741,262.8519836,262.7083535,1,0,576.7250397,0,,526.7141517
1/23/2019,255.8082,262.8274977,262.7002617,1,0,576.7250397,0,,526.7141517
1/24/2019,255.9442,262.7829686,262.6749043,1,0,576.7250397,0,,526.7141517
1/25/2019,258.1099,262.7498,262.6457465,1,0,576.7250397,0,,526.7141517
1/28/2019,256.1481,262.7155105,262.6224357,1,0,576.7250397,0,,526.7141517
1/29/2019,255.8082,262.6858268,262.6091648,1,0,576.7250397,0,,526.7141517
1/30/2019,259.8579,262.67585,262.629867,1,0,576.7250397,0,,526.7141517
1/31/2019,262.1401,262.6749614,262.6547739,1,0,576.7250397,0,,526.7141517
2/1/2019,262.2663,262.6907805,262.6673443,1,0,576.7250397,0,,526.7141517
2/4/2019,264.1115,262.7129864,262.6850787,1,0,576.7250397,0,,526.7141517
2/5/2019,265.2186,262.7424859,262.7080409,1,0,576.7250397,0,,526.7141517
2/6/2019,264.869,262.7997941,262.7240143,1,0,576.7250397,0,,526.7141517
2/7/2019,262.344,262.870065,262.7092465,1,0,576.7250397,0,,526.7141517
2/8/2019,262.6645,262.9110905,262.6973226,1,0,576.7250397,0,,526.7141517
2/11/2019,262.8102,262.9723914,262.6934896,1,0,576.7250397,0,,526.7141517
2/12/2019,266.1897,263.0524023,262.7102335,1,0,576.7250397,0,,526.7141517
2/13/2019,267.0541,263.1219041,262.7319783,1,0,576.7250397,0,,526.7141517
2/14/2019,266.4617,263.2134141,262.7499178,1,0,576.7250397,0,,526.7141517
2/15/2019,269.3654,263.3037718,262.7959148,1,0,576.7250397,0,,526.7141517
2/19/2019,269.8315,263.384115,262.8420248,1,0,576.7250397,0,,526.7141517
2/20/2019,270.3754,263.457885,262.8926626,1,0,576.7250397,0,,526.7141517
2/21/2019,269.4139,263.5530295,262.9672396,1,0,576.7250397,0,,526.7141517
2/22/2019,271.0843,263.6502005,263.0724565,1,0,576.7250397,0,,526.7141517
2/25/2019,271.4533,263.7310009,263.1499104,1,0,576.7250397,0,,526.7141517
2/26/2019,271.2591,263.8169636,263.2452804,1,0,576.7250397,0,,526.7141517
2/27/2019,271.1426,263.89296,263.343347,1,0,576.7250397,0,,526.7141517
2/28/2019,270.6376,263.9700527,263.4254074,1,0,576.7250397,0,,526.7141517
3/1/2019,272.3274,264.0453464,263.5384417,1,0,576.7250397,0,,526.7141517
3/4/2019,271.3368,264.1036995,263.6334422,1,0,576.7250397,0,,526.7141517
3/5/2019,270.9678,264.1595059,263.7152326,1,0,576.7250397,0,,526.7141517
3/6/2019,269.3265,264.214375,263.7812348,1,0,576.7250397,0,,526.7141517
3/7/2019,267.0735,264.2689182,263.862067,1,0,576.7250397,0,,526.7141517
3/8/2019,266.5394,264.3212077,263.9352526,1,0,576.7250397,0,,526.7141517
3/11/2019,270.4045,264.4066782,264.00798,1,0,576.7250397,0,,526.7141517
3/12/2019,271.4242,264.4939568,264.090923,1,0,576.7250397,0,,526.7141517
3/13/2019,273.2208,264.5777468,264.1726509,1,0,576.7250397,0,,526.7141517
3/14/2019,273.046,264.6596555,264.256863,1,0,576.7250397,0,,526.7141517
3/15/2019,274.3892,264.7565845,264.3378474,1,0,576.7250397,0,,526.7141517
3/18/2019,275.3841,264.8559918,264.4112604,1,0,576.7250397,0,,526.7141517
3/19/2019,275.4524,264.9634505,264.4841387,1,0,576.7250397,0,,526.7141517
3/20/2019,274.6233,265.0696627,264.5596517,1,0,576.7250397,0,,526.7141517
3/21/2019,277.725,265.1751877,264.6581343,1,0,576.7250397,0,,526.7141517
3/22/2019,272.3799,265.2525027,264.7335439,1,0,576.7250397,0,,526.7141517
3/25/2019,272.175,265.3288864,264.8229961,1,0,576.7250397,0,,526.7141517
3/26/2019,274.2039,265.4032727,264.9185657,1,0,576.7250397,0,,526.7141517
3/27/2019,272.77,265.4601823,264.9967526,1,0,576.7250397,0,,526.7141517
3/28/2019,273.8039,265.5181818,265.0783952,1,0,576.7250397,0,,526.7141517
3/29/2019,275.5304,265.5834636,265.1760717,1,0,576.7250397,0,,526.7141517
4/1/2019,278.798,265.6717741,265.286,1,0,576.7250397,0,,526.7141517
4/2/2019,278.9345,265.7557473,265.4039261,1,0,576.7250397,0,,526.7141517
4/3/2019,279.3735,265.8427164,265.5261735,1,0,576.7250397,0,,526.7141517
4/4/2019,280.1148,265.9360123,265.6375009,1,0,576.7250397,0,,526.7141517
4/5/2019,281.4706,266.0265991,265.7509791,1,0,576.7250397,0,,526.7141517
4/8/2019,281.6852,266.1214664,265.8653904,1,0,576.7250397,0,,526.7141517
4/9/2019,280.2416,266.2065105,265.9627935,1,0,576.7250397,0,,526.7141517
4/10/2019,281.1975,266.298335,266.05387,1,0,576.7250397,0,,526.7141517
4/11/2019,281.1194,266.3926309,266.1411543,1,0,576.7250397,0,,526.7141517
4/12/2019,283.0215,266.5091845,266.2361678,1,0,576.7250397,0,,526.7141517
4/15/2019,282.8361,266.6092832,266.3381957,1,0,576.7250397,0,,526.7141517
4/16/2019,283.0215,266.7174873,266.4362874,1,0,576.7250397,0,,526.7141517
4/17/2019,282.3289,266.8109755,266.5323248,1,0,576.7250397,0,,526.7141517
4/18/2019,282.8849,266.9013373,266.6336083,1,0,576.7250397,0,,526.7141517
4/22/2019,283.1288,266.9919382,266.7274661,1,0,576.7250397,0,,526.7141517
4/23/2019,285.6745,267.0841082,266.8355535,1,0,576.7250397,0,,526.7141517
4/24/2019,285.0405,267.1735268,266.9377648,1,0,576.7250397,0,,526.7141517
4/25/2019,284.865,267.2585818,267.0415426,1,0,576.7250397,0,,526.7141517
4/26/2019,286.1915,267.3480573,267.1537913,1,0,576.7250397,0,,526.7141517
4/29/2019,286.6402,267.4380068,267.2810109,1,0,576.7250397,0,,526.7141517
4/30/2019,286.7865,267.5324918,267.393933,1,0,576.7250397,0,,526.7141517
5/1/2019,284.6309,267.6141341,267.50443,1,0,576.7250397,0,,526.7141517
5/2/2019,284.0164,267.6945245,267.6011904,1,0,576.7250397,0,,526.7141517
5/3/2019,286.7962,267.7900405,267.7046291,1,0,576.7250397,0,,526.7141517
5/6/2019,285.616,267.8848223,267.8021048,1,0,576.7250397,0,,526.7141517
5/7/2019,280.8463,267.9558705,267.8692752,1,0,576.7250397,0,,526.7141517
5/8/2019,280.4562,268.0327027,267.9348743,1,0,576.7250397,0,,526.7141517
5/9/2019,279.6076,268.1034936,267.993373,1,0,576.7250397,0,,526.7141517
5/10/2019,281.0121,268.1970059,268.0564391,1,0,576.7250397,0,,526.7141517
5/13/2019,273.9503,268.2557982,268.0873043,1,0,576.7250397,0,,526.7141517
5/14/2019,276.4278,268.3356805,268.1326435,1,0,576.7250397,0,,526.7141517
5/15/2019,278.0469,268.416195,268.18211,1,0,576.7250397,0,,526.7141517
5/16/2019,280.622,268.5067109,268.244247,1,0,576.7250397,0,,526.7141517
5/17/2019,278.8077,268.5864464,268.3008774,1,0,576.7250397,0,,526.7141517
5/20/2019,276.9642,268.6619959,268.3539217,1,0,576.7250397,0,,526.7141517
5/21/2019,279.4613,268.7392423,268.4158591,1,0,576.7250397,0,,526.7141517
5/22/2019,278.6029,268.8024959,268.481293,1,0,576.7250397,0,,526.7141517
5/23/2019,275.1988,268.8394427,268.5298374,1,0,576.7250397,0,,526.7141517
5/24/2019,275.823,268.8748586,268.5967226,1,0,576.7250397,0,,526.7141517
5/28/2019,273.2577,268.9075255,268.6499474,1,0,576.7250397,0,,526.7141517
5/29/2019,271.424,268.9208927,268.7046009,1,0,576.7250397,0,,526.7141517
5/30/2019,272.1653,268.9366686,268.7560426,1,0,576.7250397,0,,526.7141517
5/31/2019,268.4978,268.9368659,268.7899091,1,0,576.7250397,0,,526.7141517
6/3/2019,267.815,268.9290236,268.8183835,1,0,576.7250397,0,,526.7141517
6/4/2019,273.6284,268.9450286,268.8761448,1,0,576.7250397,0,,526.7141517
6/5/2019,275.9986,268.9764377,268.9349774,1,0,576.7250397,0,,526.7141517
6/6/2019,277.7933,269.0174023,268.9919609,1,0,576.7250397,0,,526.7141517
6/7/2019,280.5732,269.0687309,269.0506683,1,0,576.7250397,0,,526.7141517
6/10/2019,281.8607,269.1197527,269.1107952,1,0,576.7250397,0,,526.7141517
6/11/2019,281.7925,269.1599805,269.1791496,0,-1,0,162516.7907,,526.7141517
6/12/2019,281.295,269.2008736,269.234853,0,0,0,162516.7907,,526.7141517
6/13/2019,282.4557,269.25543,269.2946839,0,0,0,162516.7907,,526.7141517
6/14/2019,282.1436,269.3149891,269.3542022,0,0,0,162516.7907,,526.7141517
6/17/2019,282.2509,269.3690077,269.4094657,0,0,0,162516.7907,,526.7141517
6/18/2019,285.2063,269.4385132,269.4751135,0,0,0,162516.7907,,526.7141517
6/19/2019,285.8501,269.5042614,269.5479896,0,0,0,162516.7907,,526.7141517
6/20/2019,288.5812,269.5771377,269.634077,0,0,0,162516.7907,,526.7141517
6/21/2019,288.1634,269.6435723,269.7161748,0,0,0,162516.7907,,526.7141517
6/24/2019,287.8105,269.7042964,269.790847,0,0,0,162516.7907,,526.7141517
6/25/2019,284.9877,269.7527136,269.8432178,0,0,0,162516.7907,,526.7141517
6/26/2019,284.7034,269.8015423,269.8971522,0,0,0,162516.7907,,526.7141517
6/27/2019,285.713,269.8633036,269.9634987,0,0,0,162516.7907,,526.7141517
6/28/2019,287.1832,269.9363782,270.0423796,0,0,0,162516.7907,,526.7141517
7/1/2019,289.7904,270.0134405,270.12683,0,0,0,162516.7907,,526.7141517
7/2/2019,290.5451,270.1031941,270.2165257,0,0,0,162516.7907,,526.7141517
7/3/2019,292.8681,270.1935473,270.3099283,0,0,0,162516.7907,,526.7141517
7/5/2019,292.5348,270.2780168,270.3968257,0,0,0,162516.7907,,526.7141517
7/8/2019,290.9274,270.3525155,270.4723891,0,0,0,162516.7907,,526.7141517
7/9/2019,291.29,270.4257355,270.5456013,0,0,0,162516.7907,,526.7141517
7/10/2019,292.6818,270.5060245,270.6253661,0,0,0,162516.7907,,526.7141517
7/11/2019,293.3679,270.5910923,270.7097435,0,0,0,162516.7907,,526.7141517
7/12/2019,294.6813,270.6746164,270.8078122,0,0,0,162516.7907,,526.7141517
7/15/2019,294.7794,270.7486705,270.9107365,0,0,0,162516.7907,,526.7141517
7/16/2019,293.76,270.8174791,271.0017074,0,0,0,162516.7907,,526.7141517
7/17/2019,291.8291,270.8706964,271.0931413,0,0,0,162516.7907,,526.7141517
7/18/2019,292.8975,270.9339245,271.1796939,0,0,0,162516.7907,,526.7141517
7/19/2019,291.2704,270.9897132,271.2549935,0,0,0,162516.7907,,526.7141517
7/22/2019,291.9859,271.0509382,271.3308552,0,0,0,162516.7907,,526.7141517
7/23/2019,294.0737,271.1250605,271.4129948,0,0,0,162516.7907,,526.7141517
7/24/2019,295.4557,271.209265,271.5018535,0,0,0,162516.7907,,526.7141517
7/25/2019,294.0443,271.2895005,271.5861635,0,0,0,162516.7907,,526.7141517
7/26/2019,296.0143,271.3765064,271.6718517,0,0,0,162516.7907,,526.7141517
7/29/2019,295.4753,271.4569123,271.7457117,0,0,0,162516.7907,,526.7141517
7/30/2019,294.75,271.5337155,271.815833,0,0,0,162516.7907,,526.7141517
7/31/2019,291.5253,271.5883914,271.8654157,0,0,0,162516.7907,,526.7141517
8/1/2019,288.9867,271.6313095,271.9088913,0,0,0,162516.7907,,526.7141517
8/2/2019,286.8108,271.6710645,271.9428648,0,0,0,162516.7907,,526.7141517
8/5/2019,278.1855,271.6647555,271.9414261,0,0,0,162516.7907,,526.7141517
8/6/2019,282.0865,271.6748241,271.9602074,0,0,0,162516.7907,,526.7141517
8/7/2019,282.2531,271.6753409,271.9833483,0,0,0,162516.7907,,526.7141517
8/8/2019,287.7909,271.7021973,272.0329065,0,0,0,162516.7907,,526.7141517
8/9/2019,285.8306,271.7244,272.0718526,0,0,0,162516.7907,,526.7141517
8/12/2019,282.3511,271.7319714,272.0917009,0,0,0,162516.7907,,526.7141517
8/13/2019,286.7422,271.76332,272.1303483,0,0,0,162516.7907,,526.7141517
8/14/2019,278.2639,271.7525764,272.1249887,0,0,0,162516.7907,,526.7141517
8/15/2019,278.999,271.7450427,272.1226161,0,0,0,162516.7907,,526.7141517
8/16/2019,283.1156,271.7517886,272.1445765,0,0,0,162516.7907,,526.7141517
8/19/2019,286.5265,271.7747845,272.174807,0,0,0,162516.7907,,526.7141517
8/20/2019,284.331,271.7870991,272.1941965,0,0,0,162516.7907,,526.7141517
8/21/2019,286.6441,271.8199327,272.2137822,0,0,0,162516.7907,,526.7141517
8/22/2019,286.5559,271.8594741,272.2341013,0,0,0,162516.7907,,526.7141517
8/23/2019,279.195,271.8655568,272.2264883,0,0,0,162516.7907,,526.7141517
8/26/2019,282.2825,271.8875164,272.2334322,0,0,0,162516.7907,,526.7141517
8/27/2019,281.1749,271.9443732,272.2392122,0,0,0,162516.7907,,526.7141517
8/28/2019,283.1548,272.0371286,272.2502004,0,0,0,162516.7907,,526.7141517
8/29/2019,286.7716,272.1297373,272.2767883,0,0,0,162516.7907,,526.7141517
8/30/2019,286.6468,272.22858,272.2985939,0,0,0,162516.7907,,526.7141517
9/3/2019,284.9779,272.2935082,272.313857,0,0,0,162516.7907,,526.7141517
9/4/2019,288.134,272.3725632,272.3421709,1,1,564.0319808,0,,526.7141517
9/5/2019,291.8389,272.4862305,272.396163,1,0,564.0319808,0,,526.7141517
9/6/2019,292.133,272.6018927,272.4582335,1,0,564.0319808,0,,526.7141517
9/9/2019,292.28,272.7236645,272.520943,1,0,564.0319808,0,,526.7141517
9/10/2019,292.2114,272.8512677,272.585117,1,0,564.0319808,0,,526.7141517
9/11/2019,294.2893,273.0246932,272.6965209,1,0,564.0319808,0,,526.7141517
9/12/2019,295.3086,273.1818645,272.8380861,1,0,564.0319808,0,,526.7141517
9/13/2019,295.1126,273.3589886,272.9629335,1,0,564.0319808,0,,526.7141517
9/16/2019,294.2011,273.53842,273.0903235,1,0,564.0319808,0,,526.7141517
9/17/2019,294.946,273.7040795,273.1957683,1,0,564.0319808,0,,526.7141517
9/18/2019,295.1224,273.8579909,273.3017704,1,0,564.0319808,0,,526.7141517
9/19/2019,295.1028,273.9991755,273.4246865,1,0,564.0319808,0,,526.7141517
9/20/2019,293.7145,274.1411582,273.5421961,1,0,564.0319808,0,,526.7141517
9/23/2019,293.6456,274.2762459,273.6646109,1,0,564.0319808,0,,526.7141517
9/24/2019,291.3414,274.3932686,273.7828835,1,0,564.0319808,0,,526.7141517
9/25/2019,293.0646,274.4922777,273.9434439,1,0,564.0319808,0,,526.7141517
9/26/2019,292.4541,274.59075,274.0813709,1,0,564.0319808,0,,526.7141517
9/27/2019,290.8786,274.6940841,274.2323852,1,0,564.0319808,0,,526.7141517
9/30/2019,292.2277,274.826325,274.3954352,1,0,564.0319808,0,,526.7141517
10/1/2019,288.7517,274.9450036,274.5269604,1,0,564.0319808,0,,526.7141517
10/2/2019,283.651,275.0486591,274.6243043,1,0,564.0319808,0,,526.7141517
10/3/2019,285.9749,275.1505036,274.7196639,1,0,564.0319808,0,,526.7141517
10/4/2019,289.8447,275.2668223,274.8386483,1,0,564.0319808,0,,526.7141517
10/7/2019,288.5941,275.3977736,274.9458996,1,0,564.0319808,0,,526.7141517
10/8/2019,284.1138,275.5302127,275.02641,1,0,564.0319808,0,,526.7141517
10/9/2019,286.8118,275.6709659,275.0939283,1,0,564.0319808,0,,526.7141517
10/10/2019,288.7517,275.8283041,275.1720217,1,0,564.0319808,0,,526.7141517
10/11/2019,291.7452,275.9805995,275.2746309,1,0,564.0319808,0,,526.7141517
10/14/2019,291.4202,276.1274682,275.3976113,1,0,564.0319808,0,,526.7141517
10/15/2019,294.3054,276.2603332,275.5352765,1,0,564.0319808,0,,526.7141517
10/16/2019,293.8327,276.3936823,275.6786935,1,0,564.0319808,0,,526.7141517
10/17/2019,294.6992,276.5236418,275.8140417,1,0,564.0319808,0,,526.7141517
10/18/2019,293.4093,276.6317218,275.9408013,1,0,564.0319808,0,,526.7141517
10/21/2019,295.3984,276.7885555,276.095643,1,0,564.0319808,0,,526.7141517
10/22/2019,294.4334,276.9428018,276.2671917,1,0,564.0319808,0,,526.7141517
10/23/2019,295.2901,277.1284555,276.4386874,1,0,564.0319808,0,,526.7141517
10/24/2019,295.7726,277.3141086,276.6197104,1,0,564.0319808,0,,526.7141517
10/25/2019,296.9837,277.5050032,276.7881604,1,0,564.0319808,0,,526.7141517
10/28/2019,298.6577,277.6976709,276.9601109,1,0,564.0319808,0,,526.7141517
10/29/2019,298.5691,277.8903309,277.105737,1,0,564.0319808,0,,526.7141517
10/30/2019,299.4849,278.108655,277.257863,1,0,564.0319808,0,,526.7141517
10/31/2019,298.6873,278.3457768,277.3995117,1,0,564.0319808,0,,526.7141517
11/1/2019,301.4542,278.5967045,277.5378704,1,0,564.0319808,0,,526.7141517
11/4/2019,302.6654,278.8699,277.7194809,1,0,564.0319808,0,,526.7141517
11/5/2019,302.3306,279.1595209,277.9013565,1,0,564.0319808,0,,526.7141517
11/6/2019,302.3995,279.4715477,278.1098487,1,0,564.0319808,0,,526.7141517
11/7/2019,303.463,279.8164832,278.3208665,1,0,564.0319808,0,,526.7141517
11/8/2019,304.2114,280.1125555,278.5348861,1,0,564.0319808,0,,526.7141517
11/11/2019,303.6304,280.3976441,278.7407974,1,0,564.0319808,0,,526.7141517
11/12/2019,304.2705,280.6870545,278.9498696,1,0,564.0319808,0,,526.7141517
11/13/2019,304.3689,280.9673332,279.1799361,1,0,564.0319808,0,,526.7141517
11/14/2019,304.812,281.2484782,279.4333774,1,0,564.0319808,0,,526.7141517
11/15/2019,307.0178,281.5660032,279.6975848,1,0,564.0319808,0,,526.7141517
11/18/2019,307.2442,281.8484482,279.97881,1,0,564.0319808,0,,526.7141517
11/19/2019,307.1556,282.1217064,280.276817,1,0,564.0319808,0,,526.7141517
11/20/2019,306.0134,282.3792223,280.59099,1,0,564.0319808,0,,526.7141517
11/21/2019,305.521,282.6292032,280.9298761,1,0,564.0319808,0,,526.7141517
11/22/2019,306.2005,282.8782555,281.2217239,1,0,564.0319808,0,,526.7141517
11/25/2019,308.5736,283.1376532,281.5159096,1,0,564.0319808,0,,526.7141517
11/26/2019,309.2727,283.4072032,281.8144857,1,0,564.0319808,0,,526.7141517
11/27/2019,310.6513,283.6699973,282.109893,1,0,564.0319808,0,,526.7141517
11/29/2019,309.4992,283.9247736,282.3991935,1,0,564.0319808,0,,526.7141517
12/2/2019,306.8701,284.1588595,282.7022709,1,0,564.0319808,0,,526.7141517
12/3/2019,304.812,284.3681405,282.9618609,1,0,564.0319808,0,,526.7141517
12/4/2019,306.6928,284.6018618,283.2212261,1,0,564.0319808,0,,526.7141517
12/5/2019,307.2442,284.8356618,283.472897,1,0,564.0319808,0,,526.7141517
12/6/2019,310.0506,285.0816,283.731703,1,0,564.0319808,0,,526.7141517
12/9/2019,309.0758,285.3132632,283.9824283,1,0,564.0319808,0,,526.7141517
12/10/2019,308.7311,285.5522768,284.2312326,1,0,564.0319808,0,,526.7141517
12/11/2019,309.6075,285.7968191,284.4905187,1,0,564.0319808,0,,526.7141517
12/12/2019,312.276,286.0350832,284.7489509,1,0,564.0319808,0,,526.7141517
12/13/2019,312.4631,286.2638241,285.0055365,1,0,564.0319808,0,,526.7141517
12/16/2019,314.6098,286.5017491,285.2630957,1,0,564.0319808,0,,526.7141517
12/17/2019,314.6787,286.7316,285.5061761,1,0,564.0319808,0,,526.7141517
