Date,Bullish,Neutral,Bearish,Bull 8 wk mov avg,Bull 16 wk mov avg,Bear 8 wk mov avg,Bear 16 wk mov avg,Neutral 8 wk mov avg,Neutral 16 wk mov avg,Bull-Bear Spread,Close,Close in 4 wks,Close in 8 wks
6-27-02,0.31,0.23,0.46,0.33,0.33,0.37,0.30,0.30,0.33,-0.15,973.53,843.43,949.36
7-3-02,0.27,0.27,0.47,0.32,0.33,0.38,0.32,0.30,0.33,-0.20,989.03,911.62,917.87
7-11-02,0.35,0.23,0.42,0.32,0.32,0.39,0.34,0.29,0.32,-0.07,920.47,876.77,893.40
7-18-02,0.26,0.20,0.54,0.32,0.32,0.41,0.36,0.27,0.32,-0.28,906.04,919.62,909.45
7-25-02,0.28,0.23,0.49,0.32,0.31,0.42,0.37,0.26,0.31,-0.21,843.43,949.36,845.39
8-1-02,0.34,0.34,0.32,0.32,0.30,0.41,0.37,0.27,0.30,0.03,911.62,917.87,839.66
8-8-02,0.38,0.23,0.39,0.33,0.30,0.42,0.38,0.25,0.30,-0.02,876.77,893.40,827.91
8-15-02,0.38,0.21,0.41,0.32,0.28,0.44,0.39,0.24,0.28,-0.03,919.62,909.45,776.76
8-22-02,0.44,0.17,0.40,0.34,0.27,0.43,0.40,0.23,0.27,0.04,949.36,845.39,860.02
8-29-02,0.50,0.21,0.29,0.37,0.26,0.41,0.39,0.23,0.26,0.21,917.87,839.66,896.14
9-5-02,0.31,0.19,0.50,0.36,0.25,0.42,0.41,0.22,0.25,-0.19,893.40,827.91,890.71
9-12-02,0.38,0.25,0.37,0.38,0.25,0.40,0.40,0.23,0.25,0.01,909.45,776.76,923.76
9-19-02,0.34,0.23,0.43,0.38,0.24,0.39,0.40,0.23,0.24,-0.09,845.39,860.02,882.53
9-26-02,0.25,0.28,0.47,0.37,0.24,0.41,0.41,0.22,0.24,-0.23,839.66,896.14,914.15
10-3-02,0.35,0.17,0.48,0.37,0.23,0.42,0.42,0.21,0.23,-0.13,827.91,890.71,936.31
10-10-02,0.29,0.16,0.55,0.36,0.22,0.44,0.44,0.21,0.22,-0.26,776.76,923.76,934.53
10-17-02,0.39,0.21,0.39,0.35,0.22,0.44,0.43,0.21,0.22,0.00,860.02,882.53,904.96
10-24-02,0.45,0.22,0.34,0.35,0.22,0.44,0.42,0.21,0.22,0.11,896.14,914.15,891.12
10-31-02,0.51,0.21,0.28,0.37,0.22,0.41,0.42,0.22,0.22,0.24,890.71,936.31,897.38
11-7-02,0.50,0.24,0.26,0.38,0.22,0.40,0.40,0.21,0.22,0.24,923.76,934.53,879.82
11-14-02,0.49,0.19,0.32,0.40,0.22,0.39,0.39,0.21,0.22,0.16,882.53,904.96,909.93
11-21-02,0.51,0.28,0.21,0.44,0.21,0.35,0.38,0.21,0.21,0.29,914.15,891.12,918.22
11-28-02,0.51,0.17,0.32,0.46,0.21,0.33,0.38,0.21,0.21,0.19,936.31,897.38,878.36
12-5-02,0.53,0.29,0.18,0.49,0.22,0.29,0.36,0.23,0.22,0.35,934.53,879.82,864.36
12-12-02,0.41,0.34,0.24,0.49,0.23,0.27,0.35,0.24,0.23,0.17,904.96,909.93,843.59
12-19-02,0.43,0.27,0.30,0.49,0.23,0.26,0.35,0.25,0.23,0.13,891.12,918.22,818.68
12-26-02,0.40,0.28,0.32,0.47,0.24,0.27,0.34,0.26,0.24,0.08,897.38,878.36,845.13
1-2-03,0.32,0.30,0.38,0.45,0.24,0.28,0.34,0.27,0.24,-0.05,879.82,864.36,827.55
1-9-03,0.38,0.19,0.43,0.44,0.24,0.30,0.34,0.27,0.24,-0.05,909.93,843.59,829.85
1-16-03,0.29,0.42,0.29,0.41,0.25,0.31,0.33,0.28,0.25,0.00,918.22,818.68,804.19
1-23-03,0.25,0.32,0.43,0.38,0.26,0.32,0.33,0.30,0.26,-0.18,878.36,845.13,874.02
1-30-03,0.26,0.27,0.48,0.34,0.26,0.36,0.32,0.30,0.26,-0.22,864.36,827.55,869.95
2-6-03,0.23,0.51,0.26,0.32,0.28,0.36,0.32,0.32,0.28,-0.03,843.59,829.85,880.90
2-13-03,0.22,0.40,0.38,0.29,0.29,0.37,0.32,0.34,0.29,-0.16,818.68,804.19,865.99
2-20-03,0.21,0.21,0.58,0.27,0.29,0.40,0.34,0.33,0.29,-0.37,845.13,874.02,879.91
2-27-03,0.26,0.27,0.47,0.26,0.29,0.41,0.35,0.32,0.29,-0.21,827.55,869.95,919.02
3-6-03,0.33,0.27,0.39,0.26,0.30,0.41,0.35,0.33,0.30,-0.06,829.85,880.90,916.92
3-13-03,0.34,0.14,0.51,0.26,0.29,0.44,0.37,0.30,0.29,-0.17,804.19,865.99,934.39
3-20-03,0.43,0.19,0.38,0.28,0.29,0.43,0.38,0.28,0.29,0.05,874.02,879.91,942.30
3-27-03,0.39,0.28,0.33,0.30,0.29,0.41,0.39,0.28,0.29,0.07,869.95,919.02,923.42
4-3-03,0.32,0.29,0.38,0.31,0.29,0.43,0.39,0.26,0.29,-0.06,880.90,916.92,963.59
4-10-03,0.38,0.31,0.31,0.33,0.29,0.42,0.40,0.25,0.29,0.08,865.99,934.39,986.24
4-17-03,0.46,0.22,0.31,0.37,0.29,0.39,0.39,0.25,0.29,0.15,879.91,942.30,997.48
4-24-03,0.63,0.18,0.19,0.41,0.28,0.35,0.38,0.24,0.28,0.44,919.02,923.42,1010.09
5-1-03,0.49,0.26,0.26,0.43,0.28,0.33,0.37,0.23,0.28,0.23,916.92,963.59,976.22
5-8-03,0.53,0.29,0.18,0.45,0.28,0.29,0.37,0.25,0.28,0.34,934.39,986.24,985.70
5-15-03,0.63,0.21,0.16,0.48,0.27,0.27,0.35,0.25,0.27,0.47,942.30,997.48,998.14
5-22-03,0.38,0.26,0.36,0.48,0.27,0.27,0.34,0.25,0.27,0.03,923.42,1010.09,993.32
5-29-03,0.63,0.23,0.14,0.52,0.25,0.24,0.33,0.24,0.25,0.49,963.59,976.22,998.68
6-5-03,0.52,0.29,0.19,0.53,0.24,0.22,0.32,0.24,0.24,0.33,986.24,985.70,980.15
6-12-03,0.50,0.21,0.29,0.54,0.24,0.22,0.30,0.24,0.24,0.21,997.48,998.14,977.59
6-19-03,0.56,0.08,0.36,0.53,0.23,0.24,0.30,0.23,0.23,0.21,1010.09,993.32,990.67
6-26-03,0.71,0.20,0.09,0.56,0.23,0.22,0.28,0.22,0.23,0.63,976.22,998.68,993.06
7-3-03,0.41,0.24,0.35,0.54,0.23,0.24,0.27,0.21,0.23,0.06,985.70,980.15,1008.01
7-10-03,0.43,0.26,0.31,0.52,0.24,0.26,0.26,0.22,0.24,0.12,998.14,977.59,1021.39
7-17-03,0.51,0.20,0.29,0.54,0.23,0.25,0.26,0.21,0.23,0.23,993.32,990.67,1018.63
7-24-03,0.52,0.17,0.31,0.52,0.22,0.27,0.26,0.21,0.22,0.21,998.68,993.06,1036.30
7-31-03,0.52,0.32,0.16,0.52,0.23,0.27,0.25,0.21,0.23,0.35,980.15,1008.01,996.85
8-7-03,0.45,0.22,0.32,0.52,0.23,0.27,0.25,0.21,0.23,0.13,977.59,1021.39,1029.85
8-14-03,0.51,0.26,0.24,0.51,0.23,0.26,0.25,0.23,0.23,0.27,990.67,1018.63,1038.06
8-21-03,0.63,0.19,0.19,0.50,0.23,0.27,0.25,0.23,0.23,0.44,993.06,1036.30,1046.76
8-28-03,0.57,0.21,0.23,0.52,0.22,0.25,0.25,0.23,0.22,0.34,1008.01,996.85,1030.36
9-4-03,0.62,0.21,0.16,0.54,0.22,0.24,0.25,0.22,0.22,0.46,1021.39,1029.85,1048.11
9-11-03,0.58,0.24,0.17,0.55,0.22,0.22,0.24,0.23,0.22,0.41,1018.63,1038.06,1051.81
9-18-03,0.63,0.18,0.20,0.56,0.22,0.21,0.24,0.23,0.22,0.43,1036.30,1046.76,1058.53
9-25-03,0.57,0.20,0.22,0.57,0.21,0.22,0.24,0.21,0.21,0.35,996.85,1030.36,1042.44
10-2-03,0.50,0.21,0.29,0.58,0.21,0.21,0.24,0.21,0.21,0.21,1029.85,1048.11,1058.20
10-9-03,0.58,0.19,0.23,0.58,0.22,0.21,0.23,0.20,0.22,0.34,1038.06,1051.81,1064.73
10-16-03,0.60,0.26,0.14,0.58,0.22,0.21,0.24,0.21,0.22,0.47,1046.76,1058.53,1074.14
10-23-03,0.53,0.31,0.17,0.58,0.23,0.20,0.23,0.23,0.23,0.36,1030.36,1042.44,1076.48
10-30-03,0.58,0.23,0.19,0.57,0.23,0.20,0.22,0.23,0.23,0.39,1048.11,1058.20,1095.89
11-6-03,0.58,0.26,0.17,0.57,0.23,0.20,0.21,0.23,0.23,0.41,1051.81,1064.73,1108.48
11-13-03,0.53,0.32,0.14,0.56,0.24,0.19,0.20,0.25,0.24,0.39,1058.53,1074.14,1126.33
11-20-03,0.53,0.26,0.21,0.55,0.23,0.19,0.20,0.26,0.23,0.32,1042.44,1076.48,1130.52
11-27-03,0.60,0.19,0.21,0.57,0.23,0.18,0.20,0.25,0.23,0.40,1058.20,1095.89,1147.62
12-4-03,0.69,0.16,0.14,0.58,0.23,0.17,0.19,0.25,0.23,0.55,1064.73,1108.48,1128.48
12-11-03,0.55,0.24,0.21,0.57,0.23,0.18,0.19,0.25,0.23,0.34,1074.14,1126.33,1126.52
12-18-03,0.60,0.20,0.19,0.58,0.23,0.18,0.19,0.23,0.23,0.41,1076.48,1130.52,1157.76
12-26-03,0.66,0.17,0.17,0.59,0.23,0.18,0.19,0.23,0.23,0.48,1095.89,1147.62,1151.82
1-1-04,0.62,0.24,0.13,0.60,0.23,0.18,0.19,0.22,0.23,0.49,1108.48,1128.48,1143.67
1-8-04,0.67,0.15,0.18,0.62,0.23,0.18,0.19,0.20,0.23,0.49,1126.33,1126.52,1151.03
1-15-04,0.66,0.24,0.10,0.63,0.23,0.17,0.18,0.20,0.23,0.56,1130.52,1157.76,1123.89
1-22-04,0.70,0.17,0.13,0.64,0.22,0.16,0.17,0.20,0.22,0.56,1147.62,1151.82,1123.75
1-29-04,0.57,0.28,0.15,0.63,0.23,0.16,0.17,0.21,0.23,0.42,1128.48,1143.67,1091.33
2-5-04,0.51,0.27,0.22,0.62,0.23,0.16,0.17,0.22,0.23,0.29,1126.52,1151.03,1126.21
2-12-04,0.56,0.29,0.15,0.62,0.23,0.15,0.17,0.23,0.23,0.41,1157.76,1123.89,1140.53
2-19-04,0.56,0.23,0.21,0.61,0.23,0.16,0.17,0.23,0.23,0.35,1151.82,1123.75,1128.17
2-26-04,0.42,0.28,0.31,0.58,0.23,0.18,0.18,0.24,0.23,0.11,1143.67,1091.33,1124.09
3-4-04,0.48,0.39,0.13,0.56,0.24,0.17,0.18,0.27,0.24,0.35,1151.03,1126.21,1122.41
3-11-04,0.41,0.25,0.34,0.53,0.23,0.20,0.19,0.27,0.23,0.08,1123.89,1140.53,1121.53
3-18-04,0.39,0.35,0.26,0.49,0.24,0.22,0.19,0.29,0.24,0.12,1123.75,1128.17,1097.28
3-25-04,0.31,0.26,0.43,0.46,0.25,0.25,0.21,0.29,0.25,-0.11,1091.33,1124.09,1088.68
4-1-04,0.55,0.22,0.22,0.46,0.25,0.26,0.21,0.28,0.25,0.33,1126.21,1122.41,1114.94
4-8-04,0.59,0.21,0.20,0.46,0.25,0.26,0.21,0.27,0.25,0.39,1140.53,1121.53,1124.99
4-15-04,0.64,0.23,0.14,0.47,0.25,0.25,0.21,0.27,0.25,0.50,1128.17,1097.28,1131.33
4-22-04,0.50,0.28,0.23,0.48,0.26,0.24,0.21,0.27,0.26,0.28,1124.09,1088.68,1133.56
4-29-04,0.50,0.29,0.21,0.49,0.26,0.25,0.21,0.26,0.26,0.29,1122.41,1114.94,1144.06
5-6-04,0.39,0.34,0.27,0.48,0.27,0.25,0.22,0.27,0.27,0.12,1121.53,1124.99,1140.84
5-13-04,0.33,0.24,0.43,0.48,0.28,0.27,0.24,0.26,0.28,-0.11,1097.28,1131.33,1118.33
5-20-04,0.37,0.23,0.40,0.48,0.27,0.26,0.26,0.25,0.27,-0.03,1088.68,1133.56,1111.47
5-27-04,0.36,0.24,0.40,0.46,0.27,0.29,0.27,0.26,0.27,-0.04,1114.94,1144.06,1093.88
6-3-04,0.33,0.40,0.26,0.43,0.28,0.29,0.28,0.28,0.28,0.07,1124.99,1140.84,1095.42
6-10-04,0.55,0.29,0.16,0.42,0.28,0.30,0.27,0.29,0.28,0.39,1131.33,1118.33,1098.63
6-17-04,0.41,0.30,0.28,0.41,0.28,0.30,0.27,0.29,0.28,0.13,1133.56,1111.47,1075.79
6-24-04,0.56,0.21,0.23,0.41,0.27,0.31,0.28,0.28,0.27,0.33,1144.06,1093.88,1095.17
7-1-04,0.57,0.27,0.16,0.44,0.27,0.29,0.27,0.27,0.27,0.41,1140.84,1095.42,1104.96
7-8-04,0.55,0.23,0.21,0.46,0.26,0.26,0.26,0.27,0.26,0.34,1118.33,1098.63,1105.91
7-15-04,0.47,0.29,0.24,0.48,0.27,0.24,0.25,0.28,0.27,0.24,1111.47,1075.79,1121.30
7-22-04,0.36,0.40,0.24,0.48,0.28,0.22,0.25,0.30,0.28,0.12,1093.88,1095.17,1125.82
7-29-04,0.34,0.30,0.36,0.48,0.28,0.23,0.26,0.29,0.28,-0.02,1095.42,1104.96,1122.20
8-5-04,0.31,0.35,0.34,0.45,0.29,0.26,0.28,0.30,0.29,-0.03,1098.63,1105.91,1114.80
8-12-04,0.39,0.21,0.40,0.44,0.29,0.27,0.29,0.28,0.29,-0.01,1075.79,1121.30,1142.05
8-19-04,0.35,0.30,0.35,0.42,0.29,0.29,0.30,0.30,0.29,0.00,1095.17,1125.82,1113.65
8-26-04,0.42,0.33,0.25,0.40,0.29,0.30,0.29,0.30,0.29,0.16,1104.96,1122.20,1103.66
9-2-04,0.42,0.30,0.28,0.38,0.29,0.31,0.29,0.31,0.29,0.13,1105.91,1114.80,1125.40
9-9-04,0.51,0.26,0.24,0.38,0.29,0.31,0.28,0.31,0.29,0.27,1121.30,1142.05,1143.20
9-16-04,0.45,0.23,0.32,0.40,0.29,0.32,0.27,0.29,0.29,0.14,1125.82,1113.65,1162.91
9-23-04,0.51,0.22,0.27,0.42,0.28,0.31,0.27,0.28,0.28,0.24,1122.20,1103.66,1181.94
9-30-04,0.41,0.20,0.39,0.43,0.28,0.31,0.28,0.26,0.28,0.02,1114.80,1125.40,1181.76
10-7-04,0.57,0.23,0.20,0.45,0.27,0.29,0.28,0.26,0.27,0.37,1142.05,1143.20,1191.37
10-14-04,0.45,0.27,0.28,0.47,0.28,0.28,0.28,0.25,0.28,0.16,1113.65,1162.91,1182.81
10-21-04,0.42,0.29,0.29,0.47,0.28,0.28,0.29,0.25,0.28,0.14,1103.66,1181.94,1205.72
10-28-04,0.42,0.26,0.32,0.47,0.28,0.29,0.30,0.24,0.28,0.11,1125.40,1181.76,1209.57
11-4-04,0.57,0.20,0.23,0.48,0.27,0.29,0.30,0.24,0.27,0.34,1143.20,1191.37,1213.45
11-11-04,0.63,0.16,0.22,0.50,0.26,0.27,0.30,0.23,0.26,0.41,1162.91,1182.81,1183.74
11-18-04,0.64,0.13,0.22,0.51,0.25,0.27,0.29,0.22,0.25,0.42,1181.94,1205.72,1184.52
11-24-04,0.49,0.24,0.27,0.52,0.24,0.25,0.28,0.22,0.24,0.23,1181.76,1209.57,1184.52
12-2-04,0.57,0.18,0.25,0.52,0.24,0.26,0.27,0.22,0.24,0.31,1191.37,1213.45,1174.07
12-9-04,0.51,0.23,0.25,0.53,0.23,0.26,0.27,0.21,0.23,0.26,1182.81,1183.74,1193.19
12-16-04,0.53,0.28,0.19,0.55,0.23,0.24,0.26,0.21,0.23,0.33,1205.72,1184.52,1191.99
12-23-04,0.60,0.22,0.18,0.57,0.22,0.23,0.26,0.21,0.22,0.42,1209.57,1184.52,1210.34
12-30-04,0.58,0.25,0.18,0.57,0.22,0.22,0.25,0.21,0.22,0.40,1213.45,1174.07,1190.80
1-6-05,0.38,0.27,0.35,0.54,0.23,0.24,0.26,0.23,0.23,0.04,1183.74,1193.19,1210.08
1-13-05,0.34,0.26,0.40,0.50,0.23,0.26,0.26,0.24,0.23,-0.06,1184.52,1191.99,1207.01
1-20-05,0.34,0.33,0.34,0.48,0.24,0.27,0.26,0.25,0.24,0.00,1184.52,1210.34,1188.07
1-27-05,0.26,0.37,0.36,0.44,0.25,0.28,0.27,0.28,0.25,-0.10,1174.07,1190.80,1172.53
2-3-05,0.42,0.33,0.25,0.43,0.25,0.28,0.27,0.29,0.25,0.17,1193.19,1210.08,1181.41
2-10-05,0.44,0.33,0.23,0.42,0.25,0.29,0.26,0.30,0.25,0.21,1191.99,1207.01,1184.07
2-17-05,0.36,0.34,0.30,0.39,0.26,0.30,0.26,0.31,0.26,0.06,1210.34,1188.07,1173.79
2-24-05,0.32,0.36,0.32,0.36,0.27,0.32,0.27,0.33,0.27,0.00,1190.80,1172.53,1137.51
3-3-05,0.40,0.33,0.27,0.36,0.28,0.31,0.27,0.33,0.28,0.12,1210.08,1181.41,1156.38
3-10-05,0.50,0.26,0.25,0.38,0.29,0.29,0.27,0.33,0.29,0.25,1207.01,1184.07,1171.35
3-17-05,0.32,0.35,0.32,0.38,0.29,0.29,0.28,0.33,0.29,0.00,1188.07,1173.79,1171.11
3-24-05,0.23,0.35,0.42,0.37,0.30,0.30,0.29,0.33,0.30,-0.19,1172.53,1137.51,1185.56
3-31-05,0.28,0.21,0.51,0.36,0.30,0.33,0.30,0.32,0.30,-0.23,1181.41,1156.38,1190.01
4-7-05,0.28,0.28,0.44,0.34,0.30,0.35,0.32,0.31,0.30,-0.16,1184.07,1171.35,1202.22
4-14-05,0.16,0.42,0.42,0.31,0.32,0.37,0.33,0.32,0.32,-0.25,1173.79,1171.11,1197.26
4-21-05,0.37,0.30,0.33,0.32,0.32,0.37,0.34,0.31,0.32,0.04,1137.51,1185.56,1206.58
4-28-05,0.30,0.36,0.35,0.31,0.32,0.38,0.34,0.31,0.32,-0.05,1156.38,1190.01,1213.88
5-5-05,0.29,0.27,0.45,0.28,0.32,0.40,0.35,0.32,0.32,-0.16,1171.35,1202.22,1199.85
5-12-05,0.31,0.33,0.36,0.28,0.32,0.41,0.35,0.31,0.32,-0.06,1171.11,1197.26,1194.94
5-19-05,0.39,0.32,0.29,0.30,0.32,0.39,0.34,0.31,0.32,0.10,1185.56,1206.58,1227.92
5-26-05,0.44,0.32,0.23,0.32,0.32,0.36,0.34,0.33,0.32,0.21,1190.01,1213.88,1235.20
6-2-05,0.49,0.32,0.19,0.34,0.32,0.33,0.34,0.33,0.32,0.29,1202.22,1199.85,1236.79
6-9-05,0.46,0.34,0.20,0.38,0.32,0.30,0.33,0.32,0.32,0.26,1197.26,1194.94,1245.04
6-16-05,0.48,0.33,0.19,0.39,0.32,0.28,0.33,0.32,0.32,0.29,1206.58,1227.92,1229.13
6-23-05,0.47,0.35,0.18,0.41,0.32,0.26,0.32,0.32,0.32,0.28,1213.88,1235.20,1220.24
6-30-05,0.46,0.25,0.29,0.44,0.32,0.24,0.32,0.32,0.32,0.16,1199.85,1236.79,1217.59
7-7-05,0.43,0.37,0.20,0.45,0.32,0.22,0.32,0.33,0.32,0.23,1194.94,1245.04,1220.33
7-14-05,0.58,0.28,0.14,0.48,0.32,0.20,0.30,0.32,0.32,0.44,1227.92,1229.13,1236.36
7-21-05,0.41,0.31,0.27,0.47,0.32,0.21,0.28,0.32,0.32,0.14,1235.20,1220.24,1227.16
7-28-05,0.58,0.25,0.18,0.48,0.32,0.21,0.27,0.31,0.32,0.40,1236.79,1217.59,1210.20
8-4-05,0.48,0.26,0.26,0.48,0.31,0.22,0.26,0.30,0.31,0.22,1245.04,1220.33,1216.89
8-11-05,0.40,0.31,0.29,0.47,0.31,0.23,0.25,0.30,0.31,0.11,1229.13,1236.36,1196.39
8-18-05,0.29,0.30,0.40,0.45,0.31,0.26,0.26,0.29,0.31,-0.11,1220.24,1227.16,1177.68
8-25-05,0.36,0.33,0.31,0.44,0.31,0.26,0.25,0.30,0.31,0.05,1217.59,1210.20,1195.76
9-1-05,0.32,0.31,0.38,0.43,0.31,0.28,0.25,0.29,0.31,-0.06,1220.33,1216.89,1191.38
9-8-05,0.42,0.25,0.33,0.41,0.31,0.30,0.25,0.29,0.31,0.10,1236.36,1196.39,1214.76
9-15-05,0.51,0.20,0.29,0.42,0.30,0.30,0.26,0.28,0.30,0.23,1227.16,1177.68,1220.65
9-22-05,0.39,0.28,0.32,0.40,0.30,0.32,0.26,0.28,0.30,0.07,1210.20,1195.76,1234.72
9-29-05,0.32,0.29,0.39,0.38,0.29,0.34,0.28,0.28,0.29,-0.07,1216.89,1191.38,1265.61
10-6-05,0.50,0.23,0.27,0.39,0.29,0.34,0.28,0.27,0.29,0.23,1196.39,1214.76,1249.48
10-13-05,0.39,0.13,0.48,0.40,0.27,0.35,0.30,0.25,0.27,-0.09,1177.68,1220.65,1257.37
10-20-05,0.43,0.21,0.36,0.41,0.27,0.35,0.31,0.24,0.27,0.07,1195.76,1234.72,1267.43
10-27-05,0.32,0.22,0.46,0.41,0.26,0.36,0.32,0.23,0.26,-0.14,1191.38,1265.61,1268.66
11-3-05,0.43,0.29,0.28,0.41,0.26,0.36,0.33,0.23,0.26,0.15,1214.76,1249.48,1258.17
11-10-05,0.59,0.18,0.23,0.42,0.25,0.35,0.33,0.23,0.25,0.36,1220.65,1257.37,1273.46
11-17-05,0.54,0.25,0.22,0.44,0.25,0.34,0.33,0.22,0.25,0.32,1234.72,1267.43,1294.18
11-24-05,0.57,0.27,0.16,0.47,0.25,0.31,0.32,0.22,0.25,0.41,1265.61,1268.66,1277.93
12-1-05,0.52,0.24,0.23,0.47,0.25,0.30,0.32,0.22,0.25,0.29,1249.48,1258.17,1283.72
12-8-05,0.49,0.32,0.19,0.49,0.25,0.27,0.31,0.25,0.25,0.31,1257.37,1273.46,1282.46
12-15-05,0.46,0.32,0.22,0.49,0.25,0.25,0.30,0.26,0.25,0.24,1267.43,1294.18,1265.65
12-22-05,0.41,0.31,0.28,0.50,0.25,0.23,0.29,0.27,0.25,0.13,1268.66,1277.93,1280.00
12-29-05,0.37,0.26,0.37,0.50,0.25,0.24,0.30,0.27,0.25,0.01,1258.17,1283.72,1292.67
1-5-06,0.29,0.30,0.40,0.46,0.26,0.26,0.30,0.28,0.26,-0.11,1273.46,1282.46,1291.24
1-12-06,0.59,0.22,0.19,0.47,0.25,0.26,0.30,0.28,0.25,0.40,1294.18,1265.65,1278.47
1-19-06,0.50,0.24,0.26,0.46,0.25,0.27,0.29,0.28,0.25,0.24,1277.93,1280.00,1303.02
1-26-06,0.31,0.36,0.33,0.43,0.26,0.28,0.29,0.29,0.26,-0.03,1283.72,1292.67,1305.04
2-2-06,0.45,0.22,0.33,0.42,0.26,0.30,0.28,0.28,0.26,0.11,1282.46,1291.24,1302.89
2-9-06,0.40,0.25,0.35,0.42,0.27,0.31,0.28,0.27,0.27,0.06,1265.65,1278.47,1311.56
2-16-06,0.40,0.24,0.36,0.41,0.27,0.32,0.27,0.26,0.27,0.04,1280.00,1303.02,1288.12
2-23-06,0.43,0.28,0.28,0.42,0.27,0.31,0.28,0.27,0.27,0.15,1292.67,1305.04,1309.93
3-2-06,0.41,0.30,0.29,0.44,0.27,0.30,0.28,0.26,0.27,0.12,1291.24,1302.89,1310.61
3-9-06,0.41,0.28,0.31,0.41,0.28,0.31,0.28,0.27,0.28,0.10,1278.47,1311.56,1308.12
3-16-06,0.47,0.21,0.33,0.41,0.27,0.32,0.30,0.27,0.27,0.14,1303.02,1288.12,1322.85
3-23-06,0.44,0.29,0.28,0.43,0.27,0.32,0.30,0.26,0.27,0.16,1305.04,1309.93,1270.32
3-30-06,0.37,0.30,0.33,0.42,0.27,0.31,0.31,0.27,0.27,0.05,1302.89,1310.61,1258.57
4-6-06,0.48,0.29,0.23,0.43,0.27,0.30,0.31,0.27,0.27,0.24,1311.56,1308.12,1285.71
4-13-06,0.45,0.27,0.28,0.43,0.27,0.29,0.31,0.28,0.27,0.18,1288.12,1322.85,1249.72
4-20-06,0.34,0.25,0.41,0.42,0.27,0.31,0.31,0.27,0.27,-0.07,1309.93,1270.32,1243.04
4-27-06,0.42,0.22,0.36,0.42,0.26,0.31,0.31,0.26,0.26,0.06,1310.61,1258.57,1244.70
5-4-06,0.46,0.21,0.34,0.43,0.26,0.32,0.32,0.25,0.26,0.12,1308.12,1285.71,1255.88
5-11-06,0.55,0.18,0.27,0.44,0.26,0.31,0.32,0.25,0.26,0.27,1322.85,1249.72,1274.08
5-18-06,0.39,0.17,0.44,0.43,0.25,0.33,0.32,0.24,0.25,-0.04,1270.32,1243.04,1242.28
5-25-06,0.33,0.21,0.46,0.43,0.25,0.35,0.33,0.22,0.25,-0.13,1258.57,1244.70,1255.69
6-1-06,0.31,0.19,0.50,0.41,0.24,0.38,0.34,0.21,0.24,-0.19,1285.71,1255.88,1268.40
6-8-06,0.26,0.29,0.45,0.38,0.25,0.40,0.35,0.21,0.25,-0.19,1249.72,1274.08,1280.27
6-15-06,0.26,0.19,0.55,0.37,0.24,0.42,0.36,0.21,0.24,-0.29,1243.04,1242.28,1271.81
6-22-06,0.34,0.24,0.42,0.36,0.24,0.43,0.37,0.21,0.24,-0.07,1244.70,1255.69,1294.21
6-29-06,0.39,0.22,0.40,0.35,0.23,0.44,0.38,0.21,0.23,-0.01,1255.88,1268.40,1291.94
7-6-06,0.38,0.20,0.43,0.33,0.23,0.45,0.38,0.21,0.23,-0.05,1274.08,1280.27,1302.93
7-13-06,0.37,0.24,0.39,0.33,0.23,0.45,0.39,0.22,0.23,-0.03,1242.28,1271.81,1297.79
7-20-06,0.24,0.18,0.58,0.32,0.22,0.46,0.41,0.22,0.22,-0.34,1255.69,1294.21,1316.28
7-27-06,0.35,0.22,0.43,0.32,0.22,0.46,0.42,0.22,0.22,-0.08,1268.40,1291.94,1326.90
8-3-06,0.31,0.21,0.47,0.33,0.21,0.46,0.43,0.21,0.21,-0.16,1280.27,1302.93,1336.87
8-10-06,0.37,0.22,0.41,0.34,0.21,0.44,0.43,0.22,0.21,-0.05,1271.81,1297.79,1348.56
8-17-06,0.31,0.34,0.36,0.34,0.22,0.43,0.43,0.23,0.22,-0.05,1294.21,1316.28,1357.88
8-24-06,0.39,0.23,0.37,0.34,0.22,0.43,0.43,0.23,0.22,0.02,1291.94,1326.90,1366.96
8-31-06,0.42,0.33,0.26,0.34,0.23,0.41,0.43,0.25,0.23,0.16,1302.93,1336.87,1385.15
9-7-06,0.43,0.27,0.30,0.35,0.24,0.40,0.42,0.25,0.24,0.13,1297.79,1348.56,1366.31
9-14-06,0.48,0.14,0.38,0.38,0.23,0.37,0.42,0.24,0.23,0.10,1316.28,1357.88,1378.33
9-21-06,0.48,0.18,0.34,0.40,0.23,0.36,0.41,0.24,0.23,0.14,1326.90,1366.96,1400.08
9-28-06,0.51,0.16,0.33,0.42,0.22,0.34,0.40,0.23,0.22,0.18,1336.87,1385.15,1406.09
10-5-06,0.38,0.16,0.47,0.42,0.22,0.35,0.40,0.22,0.22,-0.09,1348.56,1366.31,1395.97
10-12-06,0.49,0.13,0.38,0.45,0.21,0.35,0.39,0.20,0.21,0.11,1357.88,1378.33,1412.90
10-19-06,0.54,0.16,0.30,0.47,0.21,0.34,0.39,0.19,0.21,0.24,1366.96,1400.08,1422.34
10-26-06,0.52,0.17,0.30,0.48,0.21,0.35,0.38,0.17,0.21,0.22,1385.15,1406.09,1425.84
11-2-06,0.44,0.19,0.37,0.48,0.21,0.36,0.38,0.16,0.21,0.07,1366.31,1395.97,1424.73
11-9-06,0.51,0.23,0.27,0.48,0.21,0.34,0.36,0.17,0.21,0.24,1378.33,1412.90,1418.34
